stop_id,stop_name,stop_lat,stop_lon
60173,SE 179th St & 152nd Pl SE,47.442276,-122.138145
60174,SE Petrovitsky Rd & SE 176th St,47.4434052,-122.145798
60175,SE Petrovitsky Rd & SE 176th St,47.444603,-122.150116
60177,SE Petrovitsky Rd & 134th Ave SE,47.4468613,-122.161957
60180,128th Ave SE & SE Petrovitsky Rd,47.4467278,-122.16996
60184,SE Petrovitsky Rd & 128th Ave SE,47.4458504,-122.169159
60185,SE Petrovitsky Rd & 140th Ave SE,47.4457207,-122.154678
60186,SE Petrovitsky Rd & 128th Ave SE,47.4462318,-122.170532
60190,128th Ave SE & SE 172nd St,47.4487839,-122.169891
6020,N 43rd St & Fremont Ave N,47.6588821,-122.350266
60202,128th Ave SE & SE 169th Pl,47.451416,-122.1698
60220,SE 168th St & 127th Ave SE,47.4524193,-122.173325
60230,SE 168th St & 125th Ave SE,47.452446,-122.175682
60240,SE 168th St & 122nd Ave SE,47.4524689,-122.178551
60250,SE 168th St & 120th Ave SE,47.4524918,-122.180573
60260,SE 168th St & 117th Ave SE,47.4525261,-122.184219
6030,Fremont Ave N & N 41st St,47.6564255,-122.350044
60300,SE Petrovitsky Rd & 113th Pl SE,47.4452591,-122.189552
60310,SE Petrovitsky Rd & 110th Ave SE,47.4453125,-122.19413
60320,SE Carr Rd & 108th Ave SE,47.4452934,-122.198212
60340,SE Carr Rd & 103rd Ave SE,47.4429665,-122.203674
60350,SE Carr Rd & 98th Ave S,47.4422989,-122.209114
60359,Talbot Rd S & S 32nd St,47.4510269,-122.211533
60360,S 43rd St & Talbot Rd S,47.4411812,-122.213249
60361,Talbot Rd S & S Carr Rd,47.4420204,-122.212349
60362,Talbot Rd S & S 177th St,47.4443169,-122.211342
60363,Talbot Rd S & S 37th St,47.446846,-122.210884
60364,Talbot Rd S & S 27th Pl,47.4556274,-122.212585
60366,Talbot Rd S & S 23rd St,47.4591064,-122.212051
60367,Talbot Rd S & S 26th St,47.4571724,-122.212708
60370,SW 43rd St & E Valley Hwy,47.4411888,-122.220695
60372,SW 43rd St & Oakesdale Ave SW,47.4412193,-122.226883
60373,Lind Ave SW & SW 43rd St,47.4415092,-122.223854
60374,SW 43rd St & Lind Ave SW,47.4412117,-122.224648
60375,SW 43rd St & Oakesdale Ave SW,47.4412422,-122.234001
60376,SW 43rd St & Oakesdale Ave SW,47.4412498,-122.237701
60378,S 180th St & 72nd Ave S,47.4412804,-122.243538
60380,Andover Park W & S 180th St,47.4419403,-122.254463
6040,Fremont Ave N & N 39th St,47.6550369,-122.350021
60400,Andover Park W & Midland Dr,47.4457207,-122.254395
60410,Andover Park W & Minkler Blvd,47.4490433,-122.254326
60420,Andover Park W & Corporate Dr N,47.451149,-122.254303
60428,Andover Park W & Strander Blvd,47.4555016,-122.254272
60435,Baker Blvd & Andover Park W,47.4581604,-122.253723
60450,132nd Ave SE & SE 256th St,47.3718758,-122.16552
60453,Lake Meridian Park And Ride,47.3610573,-122.166191
60454,132nd Ave SE & SE 260th St,47.3688393,-122.165535
60455,132nd Ave SE & SE 263rd Pl,47.3653374,-122.16555
60456,132nd Ave SE & SE 266th St,47.3634415,-122.16555
60457,132nd Ave SE & SE 268th St,47.3608284,-122.165565
60459,Kent Kangley Rd & 132nd Ave SE,47.3581352,-122.165916
60461,Kent Kangley Rd & 127th Ave SE,47.3609772,-122.171776
60463,Kent Kangley Rd & 124th Ave SE,47.3628578,-122.175072
60465,Kent Kangley Rd & 116th Ave SE,47.3672829,-122.187408
60467,Kent Kangley Rd & 111th Ave SE,47.369503,-122.193687
60469,Kent Kangley Rd & 108th Ave SE,47.3708649,-122.197525
60471,Kent Kangley Rd & 108th Ave SE,47.3704338,-122.196793
60473,Kent Kangley Rd & 111th Ave SE,47.3691254,-122.193062
60475,Kent Kangley Rd & 127th Ave SE,47.3604317,-122.17144
60477,Kent Kangley Rd & 124th Ave SE,47.3629379,-122.175743
60479,Kent Kangley Rd & 116th Ave SE,47.3669777,-122.187012
60480,Kent Kangley Rd & 132nd Ave SE,47.3580551,-122.166351
60482,132nd Ave SE & SE Kent-Kangley Rd,47.3585052,-122.165375
60484,132nd Ave SE & SE 266th St,47.363327,-122.165359
60485,SE 272nd St & 144th Ave SE,47.3579407,-122.148354
60486,132nd Ave SE & SE 260th St,47.3689194,-122.165329
60487,132nd Ave SE & SE 263rd Pl,47.3660011,-122.165344
60489,SE 272nd St & 132nd Ave SE,47.3579292,-122.162895
60490,SE 272nd St & 150th Pl SE,47.3579407,-122.140945
60491,SE 272nd St & 137th Ave SE,47.357914,-122.158516
60494,SE 272nd St & 137th Ave SE,47.3580437,-122.159401
60498,SW Campus Dr & 1st Ave S,47.290638,-122.336662
60499,SW Campus Dr & 1st St S,47.2902451,-122.336578
605,3rd Ave & Bell St,47.6151199,-122.345337
6050,Aurora Ave N & N 38th St,47.6519356,-122.347809
60500,1st Ave S & S 348th St,47.2903671,-122.334526
60505,1st Way S & S 344th St,47.2933197,-122.334641
60510,1st Way S & 1st Pl S,47.2948647,-122.332428
60515,1st Way S & S 340th St,47.297142,-122.329445
60520,1st Way S & S 336th St,47.3003998,-122.329102
60526,SW Campus Dr & 21st Ave SW,47.3006134,-122.360085
60527,SW Campus Dr & 17th Ave SW,47.3006058,-122.35453
60528,SW Campus Dr & 10th Ave SW,47.2984085,-122.350685
60529,SW Campus Dr & 7th Way SW,47.2975311,-122.34745
60531,SW Campus Dr & 6th Ave SW,47.2937088,-122.342369
60534,S 336th St & 9th Ave S,47.3006248,-122.322342
60537,S 336th St & 13th Pl S,47.3006172,-122.317291
60557,S 324th St & 11th Pl S,47.3113785,-122.317276
60566,S 336th St & Pacific Hwy S,47.3007469,-122.314133
60567,S 336th St & 13th Pl S,47.3007545,-122.317123
60568,1st Way S & S 336th St,47.2995872,-122.328926
60569,S 336th St & 10th Pl S,47.3007622,-122.320946
60571,1st Way S & S 340th St,47.2966385,-122.330223
60573,9th Ave S & S 344th St,47.2943993,-122.321861
60574,1st Way S & 1st Pl S,47.2947388,-122.333275
60575,9th Ave S & S 344th St,47.2974701,-122.321907
60576,9th Ave S & S 344th St,47.2947617,-122.321945
60577,1st Ave S & S 344th St,47.2925186,-122.334938
60578,9th Ave S & S 336th St,47.2985954,-122.322395
60579,1st Ave S & SW Campus Dr,47.290535,-122.334732
60580,9th Ave S & S 336th St,47.2997475,-122.323067
60581,SW Campus Dr & 6th Ave SW,47.2941666,-122.343079
60582,SW Campus Dr & 7th Way SW,47.2975616,-122.346237
60583,SW Campus Dr & 10th Ave SW,47.2989502,-122.350937
60584,SW Campus Dr & 10th Ave SW,47.3005447,-122.352859
60585,SW Campus Dr & 17th Ave SW,47.3007393,-122.355972
6060,Aurora Ave N & Halladay St,47.642086,-122.347069
60605,1st Way S & S 333rd St,47.3020134,-122.331139
60620,Pacific Hwy S & S 336th St,47.3008766,-122.313179
60632,Pacific Hwy S & S 330th St,47.3065605,-122.313232
60634,S 324th St & 17th Ave S,47.311573,-122.311172
60636,S 324th St & 17th Ave S,47.3115387,-122.306168
60637,23rd Ave S & S 322nd St,47.3127861,-122.303383
60638,S 320th St & 23rd Ave S,47.3151779,-122.304062
60640,S 320th St & 20th Ave S,47.315197,-122.309021
60646,S 333rd St & 1st Way S,47.3027763,-122.330467
60660,Pacific Hwy S & S 316th St,47.3193321,-122.313187
60670,Pacific Hwy S & S 312th St,47.3228073,-122.313179
60680,Pacific Hwy S & S 308th St,47.3265152,-122.312904
6070,Aurora Ave N & Lynn St,47.6389084,-122.345596
6071,Seacrest Marina & Harbor Ave SW,47.589325,-122.380608
60710,Pacific Hwy S & S Dash Point Rd,47.3354187,-122.31192
60720,Pacific Hwy S & S 288th St,47.3438835,-122.312111
60729,Pacific Hwy S & S 283rd St,47.3488693,-122.312286
60747,S 276th St - Bay 1,47.3553772,-122.309883
60748,Pacific Hwy S & S 276th St,47.3549767,-122.310776
60750,Pacific Hwy S & S 272nd St,47.3590355,-122.308624
60752,Pacific Hwy S & S 268th St,47.3616714,-122.307274
60760,Pacific Hwy S & S 260th St,47.3694801,-122.303177
60780,Pacific Hwy S & S 252nd St,47.3765411,-122.299461
60790,Pacific Hwy S & S 246th St,47.3811798,-122.297592
6080,Aurora Ave N & Crockett St,47.6367531,-122.344116
60800,Pacific Hwy S & Kent Des Moines Rd,47.3947411,-122.294678
60806,S 333rd St & 9th Ave S,47.3055496,-122.324471
60808,S 333rd St & 8th Ave S,47.3040619,-122.328407
60810,Pacific Hwy S & S 224th St,47.4014435,-122.297539
60815,S 333rd St & 8th Ave S,47.304306,-122.327599
60817,Private Rd & S 333rd St,47.305027,-122.323898
60821,S 324th St & 13th Pl S,47.3110924,-122.317482
60830,International Blvd & S 216th St,47.408844,-122.297958
60840,International Blvd & S 208th St,47.4158134,-122.297043
60850,International Blvd & S 200th St,47.423378,-122.296074
60860,International Blvd & S 195th St,47.4281158,-122.295456
60880,International Blvd & S 188th St,47.4350777,-122.295349
60890,International Blvd & S 180th St,47.4426804,-122.295883
60900,International Blvd & S 176th St - Bay 2,47.445816,-122.296127
60902,S 176th St & International Blvd - Bay 4,47.4452057,-122.294746
60903,S 176th St & 30th Ave S - Bay 3,47.4453392,-122.294846
60904,S 176th St & 34th Ave S,47.4451637,-122.289749
60906,S 176th St & 34th Ave S,47.4453087,-122.28952
60908,S 176th St & 38th Ave S,47.4451752,-122.286224
60909,S 176th St & 42nd Ave S,47.4452629,-122.281265
60910,International Blvd & S 170th St,47.4512444,-122.295662
60911,S 176th St & 38th Ave S,47.4453087,-122.286263
60914,S 176th St & 42nd Ave S,47.4451294,-122.281128
60915,S 176th St & Military Rd S,47.4452629,-122.276688
60916,S 176th St & Military Rd S,47.4451256,-122.277
60920,Tukwila Intl Blvd & S 152nd St,47.4675407,-122.287537
60921,Tukwila International Blvd Station - Bay 1,47.4642067,-122.288452
60922,Tukwila International Blvd Station - Bay 2,47.4640274,-122.287933
60923,Tukwila International Blvd Station - Bay 3,47.4639206,-122.287628
60930,Tukwila Intl Blvd & S 148th St,47.4710236,-122.285812
60950,Tukwila Intl Blvd & S 144th St,47.4746704,-122.283913
60958,Tukwila Intl Blvd & S 141st St,47.4776955,-122.283646
60970,Tukwila Intl Blvd & S 133rd St,47.483654,-122.286003
60980,Tukwila Intl Blvd & S 130th St,47.4868851,-122.288902
60983,Tukwila Intl Blvd & Sr 99 Ramp,47.4913216,-122.292084
60990,Tukwila Intl Blvd & S 130th St,47.4872856,-122.289886
6100,Aurora Ave N & Galer St,47.6321678,-122.343666
61000,Tukwila Intl Blvd & S 133rd St,47.483345,-122.286224
61012,Tukwila Intl Blvd & S 141st St,47.4769173,-122.283684
61020,Tukwila Intl Blvd & S 144th St,47.4735832,-122.284821
61040,Tukwila Intl Blvd & S 148th St,47.4700584,-122.286583
61060,International Blvd & S 160th St,47.4586945,-122.292412
61070,International Blvd & S 170th St,47.4502487,-122.296318
61080,International Blvd & S 176th St - Bay 1,47.4453201,-122.29644
61082,Seatac Airport Acs & International Blvd,47.4412956,-122.298523
61090,International Blvd & S 182nd St,47.4397202,-122.296104
61100,International Blvd & S 188th St,47.4338989,-122.295662
61110,International Blvd & S 195th St,47.4274673,-122.295914
61120,International Blvd & S 200th St,47.4223785,-122.296577
61140,International Blvd & S 208th St,47.4148979,-122.297539
61150,Pacific Hwy S & S 216th St,47.4077568,-122.298477
61170,Pacific Hwy S & S 224th St,47.3999405,-122.297211
61180,Pacific Hwy S & S 240th St,47.3875694,-122.296371
61190,Pacific Hwy S & S 246th St,47.3812981,-122.297905
6120,Aurora Ave N & Prospect St,47.6287308,-122.343697
61201,Pacific Hwy S & S 252nd St,47.3752937,-122.300484
61220,Pacific Hwy S & S 260th St,47.3680115,-122.304314
61230,Pacific Hwy S & S 268th St,47.3607597,-122.308105
61240,Pacific Hwy S & S 272nd St,47.3572426,-122.309952
61243,Pacific Hwy S & S 276th St,47.3541451,-122.311554
61270,Pacific Hwy S & S 288th St,47.3429756,-122.312477
61280,Pacific Hwy S & S Dash Point Rd,47.3351707,-122.312263
61300,Pacific Hwy S & S 308th St,47.3256149,-122.313438
61310,Pacific Hwy S & S 312th St,47.3220901,-122.313545
61313,S 316th St & Pacific Hwy S,47.3186226,-122.312355
61330,S 320th St & Pacific Hwy S,47.3150826,-122.312492
61332,S 320th St & 20th Ave S,47.315052,-122.307838
61335,23rd Ave S & S 322nd St,47.3125076,-122.303543
61336,S 324th St & 17th Ave S,47.311676,-122.306046
61338,S 324th St & 17th Ave S,47.3117142,-122.310486
61340,Pacific Hwy S & S 324th St,47.3111343,-122.313576
61342,Pacific Hwy S & S 330th St,47.305481,-122.313583
61378,SW 320th St & 26th Ave SW,47.315258,-122.367256
61380,SW 320th St & 30th Ave SW,47.3152466,-122.372124
61390,SW 320th St & SW 323rd St,47.3135834,-122.374939
61400,SW 320th St & 36th Ave SW,47.3137207,-122.378593
61410,SW 320th St & 41st Ave SW,47.3152542,-122.385437
61420,SW 320th St & 47th Ave SW,47.3152771,-122.391327
61421,Norpoint Way NE & 29th St NE,47.2843094,-122.367378
61422,Hoyt Rd SW & SW 323rd St,47.312294,-122.392586
61423,Norpoint Way NE & 29th St NE,47.2831345,-122.367149
61424,Hoyt Rd SW & SW 326th St,47.309639,-122.389732
61425,Norpoint Way NE & 57th Ave NE,47.2863388,-122.370903
61426,Hoyt Rd SW & SW 329th Way,47.3076172,-122.389336
61427,Norpoint Way NE & 57th Ave NE,47.2864723,-122.370522
61428,Norpoint Way NE & 49th Ave NE,47.2864952,-122.381668
61429,Norpoint Way NE & 49th Ave NE,47.2863617,-122.381424
61430,Hoyt Rd SW & SW 331st Pl,47.3044014,-122.387901
61431,Norpoint Way NE & NE 53rd Pl,47.2863464,-122.375839
61433,Norpoint Way NE & 53rd Ave NE,47.2864838,-122.37603
61435,Hoyt Rd SW & SW 338th St,47.2991066,-122.385002
61437,39th Ave SW & SW 340th St,47.2969589,-122.382339
61441,9th Ave S & S 348th St,47.2899818,-122.323067
61442,S 348th St & 6th Ave S,47.2899399,-122.326988
61443,1st Ave S & SW Campus Dr,47.2894402,-122.334717
61444,SW 356th St & 1st Ave S,47.2827072,-122.335297
61445,SW 356th St & 8th Ave SW,47.2822418,-122.345787
61446,SW 356th St & 13th Way SW,47.2826805,-122.353294
61447,SW 356th St & 18th Ave SW,47.2826996,-122.357071
61448,SW 356th St & 21st Ave SW,47.2827568,-122.360771
61450,SW 342nd St & 38th Pl SW,47.2953568,-122.380219
61453,49th Ave NE & Norpoint Way NE,47.2868843,-122.382111
61454,49th Ave NE & 38th St NE,47.290802,-122.382095
61456,49th Ave NE & 38th St NE,47.2906303,-122.382309
61460,SW 342nd St & 35th Ave SW,47.2952347,-122.376968
61462,SW 356th St & 14th Ave SW,47.2825432,-122.352493
61463,SW 356th St & 8th Ave SW,47.2817383,-122.344597
61464,1st Ave S & S 356th St,47.2830429,-122.334572
61465,1st Ave S & S 348th St,47.2894592,-122.334526
61466,S 348th St & 6th Ave S,47.2897987,-122.326591
61467,9th Ave S & S 348th St,47.2905197,-122.322861
61468,49th Ave NE & 35th St NE,47.2883644,-122.382324
61470,35th Ave SW & SW 340th Pl,47.2966003,-122.37674
61473,SW 340th St & 35th Ave SW,47.2971802,-122.376671
61478,29th St NE & 62nd Ave NE,47.282856,-122.364265
61480,35th Ave SW & SW 336th St,47.3007278,-122.376701
61490,35th Ave SW & SW 332nd Pl,47.3039742,-122.376411
61493,29th St NE & 62nd Ave NE,47.2827225,-122.364243
61500,35th Ave SW & SW 328th Pl,47.3076134,-122.376862
61510,35th Ave SW & SW 327th St,47.3092575,-122.376846
61520,35th Ave SW & SW 325th St,47.3110771,-122.376709
61530,SW 325th St & 32nd Ave SW,47.310997,-122.373825
61540,SW 327th St & 30th Ave SW,47.3093719,-122.371872
61550,SW 327th St & 26th Ave SW,47.3087578,-122.366371
61560,26th Ave SW & SW 323rd St,47.3111496,-122.366165
61570,26th Ave SW & 27th Ave SW,47.3131638,-122.366806
61580,26th Ave SW & SW 320th St,47.3147507,-122.366714
61740,S 312th St & 6th Ave S,47.3224678,-122.327126
61750,S 312th St & 4th Ave S,47.322464,-122.329391
6176,7th Ave N & Thomas St,47.6210556,-122.343842
61760,SW 312th St & 1st Ave S,47.322464,-122.33535
61780,SW 312th St & 4th Ave SW,47.3224869,-122.339348
61790,SW 312th St & 6th Pl SW,47.3228035,-122.342789
61800,SW 312th St & 8th Ave SW,47.322464,-122.345688
61810,SW 312th St & 10th Ct SW,47.3224525,-122.348732
61820,SW 312th St & 14th Ave SW,47.3224487,-122.352287
61830,SW 312th St & SW Dash Point Rd,47.3224525,-122.355743
61870,SW 320th St & 21st Ave SW,47.3152466,-122.361534
619,4th Ave S & S Jackson St,47.5998268,-122.328972
6190,7th Ave & Blanchard St,47.6163635,-122.339813
61996,45th Ave NE & 45th St NE,47.2971649,-122.387558
61997,41st St NE & 45th Ave NE,47.2936058,-122.387093
61998,41st St NE & 49th Ave NE,47.2936592,-122.38237
61999,49th Ave NE & 42nd St NE,47.2948532,-122.38205
620,4th Ave S & S Jackson St,47.5988121,-122.328903
62002,SW 336th St & 21st Ave SW,47.3007622,-122.361618
62004,SW 336th St & 26th Pl SW,47.3005142,-122.366669
62005,SW 336th Way & SW 337th St,47.2988472,-122.368912
62006,SW 336th Way & SW 340th Pl,47.2974625,-122.370728
62008,SW 340th St & 31st Ave SW,47.2971802,-122.373734
62079,SE 264th St & 242nd Ave SE,47.3651619,-122.019028
62081,SE Kent-Kangley Rd & Maple Vally - Black Diamond Rd SE,47.3614578,-122.021736
62083,SE Kent-Kangley Rd & 235th Ave SE,47.3595467,-122.028511
62085,SE 272nd St & Witte Rd SE,47.3580322,-122.044724
62089,SE 272nd St & 213th Pl SE,47.3580666,-122.057671
62094,SE 272nd St & 204th Ave SE,47.3581276,-122.070251
62096,SE 272nd St & 201st Ave SE,47.358139,-122.074532
62097,SE 272nd St & 195th Ave SE,47.3581543,-122.081322
62100,192nd Ave SE & SE 272nd St,47.3585434,-122.085938
62102,192nd Ave SE & SE 269th St,47.3605957,-122.085594
62104,Timberlane Way SE & SE 267th St,47.3629341,-122.085419
62106,Timberlane Way SE & SE 265th St,47.3646965,-122.087387
62108,Timberlane Way SE & Timberlane Dr SE,47.3659859,-122.089996
62112,SE Timberlane Blvd & Timberlane Way SE,47.3673248,-122.094238
62114,SE 262nd Pl & 184th Ave SE,47.3667564,-122.096443
62116,SE 262nd Pl & 180th Ave SE,47.3669128,-122.101402
62117,180th Ave SE & SE 266th Pl,47.3626823,-122.102112
62133,SE Wax Rd & SE 272nd St,47.3594437,-122.105553
62139,SE 272nd St & 164th Ave SE,47.3581429,-122.123581
62142,SE 272nd St & 156th Ave SE,47.3580589,-122.131668
62144,SE 272nd St & 152nd Way SE,47.3580666,-122.136932
62151,SE 272nd St & 172nd Ave SE,47.358242,-122.110565
62157,SE 272nd St & 169th Pl SE,47.3582344,-122.116165
62159,SE 272nd St & 144th Ave SE,47.358078,-122.149582
62173,132nd Ave SE & SE 256th St,47.3730621,-122.165306
62175,132nd Ave SE & SE 248th St,47.3792152,-122.165306
62177,SE 256th St & 132nd Ave SE,47.3725052,-122.16629
62178,SE 256th St & 127th Ave SE,47.3725052,-122.171738
62180,SE 256th St & 124th Ave SE,47.3725052,-122.176697
62184,SE 256th St & 118th Pl SE,47.3725052,-122.182899
62186,SE 256th St & 116th Ave SE,47.3725281,-122.188171
62187,132nd Ave SE & SE 253rd Pl,47.3747406,-122.16552
62189,132nd Ave SE & SE 253rd Pl,47.374897,-122.165314
62190,SE 256th St & 113th Ave SE,47.3725739,-122.192299
62194,SE 256th St & 109th Ave SE,47.3726578,-122.197296
62196,SE 256th St & Kent Kangley Rd,47.3726501,-122.200386
62198,SE 256th St & 101st Ave SE,47.372612,-122.205872
6220,7th Ave & Blanchard St,47.6168785,-122.340385
62202,Canyon Dr SE & S 252nd St,47.3755646,-122.212074
62204,Canyon Dr SE & 94th Ave S,47.3789253,-122.215843
62208,Canyon Dr SE & Alvord Ave,47.382637,-122.221382
62212,E Smith St & Jason Ave N,47.3834496,-122.226105
62213,E Smith St & State Ave N,47.3833809,-122.230217
62214,E Gowe St & Central Ave S,47.3810272,-122.231613
62216,State Ave N & E Smith St,47.3836365,-122.229889
62220,Canyon Dr SE & E Titus St,47.3831558,-122.224464
62228,Canyon Dr SE & 94th Ave S,47.3789673,-122.216133
62230,Canyon Dr SE & S 252nd St,47.3757591,-122.212608
62234,SE 256th St & 101st Ave SE,47.3724747,-122.206009
62236,SE 256th St & 106th Ave SE,47.3725128,-122.199867
62287,SE 272nd St & 150th Pl SE,47.3580818,-122.141235
62288,SE 272nd St & 152nd Ave SE,47.3579407,-122.137733
62290,SE 272nd St & 156th Ave SE,47.3579254,-122.131477
62294,SE 272nd St & 164th Ave SE,47.3580055,-122.124008
62297,SE 272nd St & 172nd Ave SE,47.3580856,-122.110115
62299,SE 272nd St & 169th Pl SE,47.3580971,-122.116043
62301,SE Wax Rd & 176th Pl SE,47.3589325,-122.106041
62303,180th Ave SE & SE 267th Pl,47.3627815,-122.101891
62307,SE 272nd St & 201st Ave SE,47.3580055,-122.075211
62309,SE 272nd St & 204th Ave SE,47.3579903,-122.070091
62313,SE 272nd St & 213th Pl SE,47.3579292,-122.057289
62316,SE 262nd Pl & 180th Ave SE,47.3667755,-122.101494
62317,SE 272nd St & 228th Ave SE,47.3578949,-122.038887
62318,SE 262nd Pl & 184th Ave SE,47.3666267,-122.096169
62319,SE Kent-Kangley Rd & 235th Ave SE,47.3593903,-122.028519
62320,SE Timberlane Blvd & Timberlane Way SE,47.3673248,-122.093857
62324,Timberlane Way SE & Timberlane Dr SE,47.3658257,-122.089935
62326,Timberlane Way SE & SE 265th St,47.3643456,-122.087166
62328,192nd Ave SE & SE 267th St,47.36203,-122.085335
62329,NE Redmond Fall City Rd & 185th Ave NE,47.6608734,-122.095009
62331,SE 272nd St & 209th Ave SE,47.3580856,-122.063614
62332,192nd Ave SE & SE 270th Pl,47.3589478,-122.086159
62333,SE 272nd St & 207th Ave SE,47.3579636,-122.065422
62337,188th Ave NE & Redmond Fall City Rd,47.6578751,-122.087784
62338,NE Redmond Fall City Rd & 188th Ave NE,47.6573334,-122.087685
62339,NE 65th St & 188th Ave NE,47.6635056,-122.087852
62341,NE 65th St & 185th Ave NE,47.6640396,-122.093246
6236,7th Ave N & Denny Way,47.6190987,-122.343575
6237,7th Ave N & Harrison St,47.6218948,-122.343506
62370,Mercer Village Shopping Center & SE 68th St,47.5418854,-122.224251
62380,SE 68th St & Island Crest Way,47.5420074,-122.22184
6240,Dexter Ave N & Denny Way,47.6189423,-122.3423
625,S Washington St & 4th Ave S,47.6008034,-122.329048
628,4th Ave S & S Washington St,47.6013107,-122.328903
6290,Aurora Ave N & Prospect St,47.6292381,-122.343353
6300,Aurora Ave N & Galer St,47.6325722,-122.343323
6310,Aurora Ave N & Crockett St,47.6374054,-122.344185
6320,Aurora Ave N & Lynn St,47.6388741,-122.3452
63210,84th Ave SE & SE 72nd St,47.5383911,-122.227211
63215,84th Ave SE & SE 72nd St,47.5364571,-122.227257
63220,SE 78th St & 84th Ave SE,47.5329247,-122.226532
63240,Island Crest Way & SE 78th St,47.5336113,-122.221695
63260,Island Crest Way & SE 71st St,47.5395241,-122.221626
63261,77th Ave SE & SE 27th St,47.5873528,-122.235123
63270,Island Crest Way & SE 68th St,47.5417862,-122.221581
63280,Island Crest Way & SE 63rd St,47.5461922,-122.221558
63290,Island Crest Way & SE 61st St,47.5482826,-122.221542
6330,Aurora Ave N & Halladay St,47.6419754,-122.346672
63300,Island Crest Way & SE 58th St,47.5505981,-122.221527
63305,Island Crest Way & SE 54th Pl,47.5536575,-122.221519
63310,Island Crest Way & SE 53rd St,47.556118,-122.220848
63320,Island Crest Way & SE 48th St,47.5601654,-122.220604
63330,Island Crest Way & SE 47th St,47.5621109,-122.222198
63340,Island Crest Way & 86th Ave SE,47.5643196,-122.224136
63350,86th Ave SE & SE 45th St,47.5658646,-122.224136
63360,86th Ave SE & SE 44th St,47.5672264,-122.224152
63370,86th Ave SE & SE 42nd St,47.5711517,-122.224152
63380,86th Ave SE & SE 40th St,47.5737076,-122.224152
6340,Aurora Ave N & N 38th St,47.6524734,-122.346619
63404,Island Crest Way & SE 39th St,47.577034,-122.228302
63462,78th Ave SE & SE 28th St,47.5856857,-122.233727
63490,Island Crest Way & SE 32nd St,47.58181,-122.230766
63500,Island Crest Way & 82nd Ave SE,47.5775146,-122.229095
63515,SE 40th St & 85th Ave SE,47.5745049,-122.226135
63520,86th Ave SE & SE 40th St,47.574173,-122.224358
63530,86th Ave SE & SE 42nd St,47.5710907,-122.224358
63540,86th Ave SE & SE 44th St,47.5674477,-122.224358
63550,86th Ave SE & SE 44th Pl,47.5660896,-122.224342
63560,Island Crest Way & SE 46th St,47.5638657,-122.223976
63570,Island Crest Way & SE 47th St,47.5616074,-122.221977
63580,Island Crest Way & SE 48th St,47.5597649,-122.220665
63590,Island Crest Way & SE 53rd St,47.5558243,-122.221268
63595,Island Crest Way & SE 54th St,47.5540504,-122.221695
6360,Fremont Ave N & N 39th St,47.6543999,-122.349815
63600,Island Crest Way & SE 58th St,47.5506859,-122.221733
63610,Island Crest Way & SE 61st St,47.5481834,-122.221733
63620,Island Crest Way & SE 63rd St,47.545845,-122.221764
63622,Island Crest Way & SE 68th St,47.5427094,-122.221779
63630,Island Crest Way & SE 68th St,47.541584,-122.221786
63640,Island Crest Way & SE 71st St,47.5393677,-122.221832
63660,Island Crest Way & SE 78th St,47.533577,-122.221886
63680,SE 78th St & 84th Ave SE,47.5330544,-122.226883
63685,84th Ave SE & SE 72nd St,47.5362511,-122.227051
63690,84th Ave SE & SE 72nd St,47.5384254,-122.227005
63714,77th Ave SE & SE 27th St,47.5870018,-122.234917
63732,78th Ave SE & SE 40th St,47.5749207,-122.234863
63733,78th Ave SE & SE 40th St,47.5749397,-122.235069
63735,78th Ave SE & SE 32nd St,47.5827065,-122.233757
63736,78th Ave SE & SE 32nd St,47.5824585,-122.233551
63737,78th Ave SE & SE 28th St,47.5850983,-122.233521
63741,78th Ave SE & SE 37th St,47.5776901,-122.234627
63742,78th Ave SE & SE 37th St,47.5778046,-122.234398
63743,SE 40th St & 81st Ave SE,47.5746155,-122.231491
63744,SE 40th St & 80th Ave SE,47.5744896,-122.231758
6380,Fremont Ave N & N 41st St,47.6569023,-122.349854
63811,NE 68th St & 180th Ave NE,47.6669807,-122.098885
63812,Willows Rd NE & NE 95th St,47.6858521,-122.14592
63814,Willows Rd NE & NE 100th St,47.688839,-122.148941
640,4th Ave & James St,47.6030121,-122.329979
6400,N 43rd St & Fremont Ave N,47.6590233,-122.350403
64045,Coal Creek Parkway Freeway Station,47.5681114,-122.180031
64048,SE 24th St & 70th Ave SE,47.5890884,-122.245216
64065,N Mercer Way & 80th Ave SE - Bay 2,47.5883904,-122.232101
64140,N Mercer Way & 80th Ave SE - Bay 1,47.5887299,-122.232704
64143,76th Ave SE & SE 24th St,47.588913,-122.237579
64145,N Mercer Way & 76th Ave SE,47.5898247,-122.236107
6420,Phinney Ave N & N 43rd St,47.6592865,-122.354279
64265,SE Fall City-Snoqualmie Rd & SE 47th Pl,47.5541344,-121.84034
64270,SE Fall City-Snoqualmie Rd & 361st Ave SE,47.5604935,-121.85778
64275,SE Fall City-Snoqualmie Rd & 356th Dr SE,47.562542,-121.865265
64285,SE Fall City-Snoqualmie Rd & SE Fish Hatchery Rd,47.5680084,-121.876923
64287,SE Fall City-Snoqualmie Rd & 356th Ave SE,47.5623512,-121.865211
64288,SE Fall City-Snoqualmie Rd & 361st Ave SE,47.5602226,-121.857315
